Lon,Lat
-120.65511,27.26525
-120.68594,27.36802
-120.71684,27.47083
-120.74783,27.57365
-120.7789,27.67651
-120.81004,27.77938
-120.84127,27.88229
-120.87257,27.98521
-120.90396,28.08816
-120.93543,28.19114
-120.96698,28.29414
-120.99861,28.39716
-121.03032,28.5002
-121.06211,28.60327
-121.09399,28.70636
-121.12595,28.80947
-121.15799,28.91261
-121.19011,29.01576
-121.22232,29.11893
-121.25461,29.22213
-121.28699,29.32535
-121.31944,29.42858
-121.35199,29.53184
-121.38462,29.63511
-121.41734,29.73841
-121.45013,29.84172
-121.48302,29.94505
-121.516,30.0484
-121.54906,30.15177
-121.58221,30.25515
-121.61544,30.35855
-121.64877,30.46197
-121.68217,30.5654
-121.71568,30.66885
-121.74926,30.77231
-121.78294,30.87579
-121.8167,30.97929
-121.85056,31.0828
-121.88451,31.18632
-121.91855,31.28986
-121.95267,31.39341
-121.98689,31.49697
-122.02121,31.60055
-122.05561,31.70413
-122.0901,31.80773
-122.12469,31.91134
-122.15937,32.01497
-122.19415,32.1186
-122.22902,32.22225
-122.26398,32.3259
-122.29903,32.42957
-122.33419,32.53324
-122.36943,32.63692
-122.40478,32.74062
-122.44022,32.84432
-122.47575,32.94802
-122.51138,33.05174
-122.54711,33.15546
-122.58294,33.2592
-122.61887,33.36293
-122.65488,33.46667
-122.69101,33.57042
-122.72723,33.67418
-122.76355,33.77794
-122.79996,33.8817
-122.83649,33.98547
-122.87311,34.08924
-122.90984,34.19302
-122.94666,34.2968
-122.98358,34.40059
-123.02061,34.50437
-123.05774,34.60816
-123.09498,34.71194
-123.13232,34.81573
-123.16975,34.91953
-123.2073,35.02332
-123.24495,35.12711
-123.28271,35.2309
-123.32057,35.33469
-123.35854,35.43849
-123.39661,35.54227
-123.4348,35.64606
-123.47308,35.74985
-123.51148,35.85363
-123.54999,35.95741
-123.5886,36.06119
-123.62733,36.16496
-123.66616,36.26873
-123.7051,36.3725
-123.74416,36.47626
-123.78333,36.58002
-123.8226,36.68377
-123.86199,36.78751
-123.90149,36.89125
-123.94111,36.99498
-123.98083,37.09871
-124.02068,37.20242
-124.06063,37.30613
-124.1007,37.40983
-124.14088,37.51352
-124.18119,37.61721
-124.2216,37.72088
-124.26214,37.82454
-124.3028,37.9282
-124.34356,38.03184
-124.38445,38.13547
-124.42545,38.23909
-124.46658,38.3427
-124.50783,38.44629
-124.54919,38.54988
-124.59068,38.65345
-124.63229,38.75701
-124.67402,38.86055
-124.71587,38.96408
-124.75784,39.06759
-124.79994,39.17109
-124.84216,39.27458
-124.88451,39.37804
-124.92698,39.48149
-124.96957,39.58493
-125.0123,39.68835
-125.05515,39.79175
-125.09812,39.89513
-125.14123,39.9985
-125.18446,40.10184
-125.22782,40.20517
-125.27131,40.30848
-125.31493,40.41177
-125.35868,40.51503
-125.40257,40.61828
-125.44658,40.7215
-125.49072,40.82471
-125.535,40.92789
-125.57941,41.03105
-125.62395,41.13418
-125.66863,41.2373
-125.71345,41.34039
-125.7584,41.44345
-125.80348,41.54649
-125.8487,41.64951
-125.89407,41.7525
-125.93956,41.85546
-125.9852,41.9584
-126.03098,42.06131
-126.07689,42.1642
-126.12295,42.26706
-126.16914,42.36988
-126.21548,42.47269
-126.26196,42.57546
-126.30859,42.6782
-126.35536,42.78092
-126.40227,42.8836
-126.44933,42.98626
-126.49653,43.08888
-126.54388,43.19147
-126.59138,43.29403
-126.63902,43.39656
-126.68681,43.49906
-126.73475,43.60152
-126.78284,43.70395
-126.83108,43.80635
-126.87947,43.90871
-126.92801,44.01104
-126.97671,44.11333
-127.02555,44.21558
-127.07455,44.3178
-127.12371,44.41999
-127.17302,44.52214
-127.22249,44.62424
-127.27211,44.72632
-127.32188,44.82835
-127.37183,44.93035
-127.42192,45.03231
-127.47218,45.13422
-127.52259,45.2361
-127.57317,45.33794
-127.6239,45.43974
-127.6748,45.5415
-127.72587,45.64321
-127.77709,45.74488
-127.82848,45.84651
-127.88004,45.9481
-127.93176,46.04964
-127.98365,46.15115
-128.03571,46.2526
-128.08794,46.35402
-128.14032,46.45538
-128.19289,46.5567
-128.24562,46.65798
-128.29852,46.75921
-128.35161,46.86039
-128.40486,46.96152
-128.45828,47.06261
-128.51189,47.16365
-128.56566,47.26464
-128.61961,47.36559
-128.67374,47.46648
-128.72804,47.56732
-128.78253,47.66812
-128.83719,47.76886
-128.89204,47.86955
-128.94707,47.97019
-129.00227,48.07077
-129.05768,48.17131
-119.31741,23.00189
-119.34506,23.10333
-119.37278,23.20481
-119.40057,23.30633
-119.42841,23.40789
-119.45634,23.50949
-119.48432,23.61112
-119.51238,23.7128
-119.5405,23.8145
-119.5687,23.91625
-119.59696,24.01803
-119.6253,24.11985
-119.6537,24.2217
-119.68217,24.32359
-119.71072,24.42552
-119.73933,24.52748
-119.76801,24.62947
-119.79677,24.7315
-119.82559,24.83357
-119.85449,24.93566
-119.88346,25.03779
-119.9125,25.13996
-119.94161,25.24216
-119.97079,25.34439
-120.00005,25.44665
-120.02939,25.54894
-120.05879,25.65127
-120.08827,25.75363
-120.11782,25.85601
-120.14745,25.95843
-120.17715,26.06088
-120.20692,26.16336
-120.23678,26.26587
-120.2667,26.36841
-120.2967,26.47098
-120.32678,26.57358
-120.35693,26.67621
-120.38716,26.77886
-120.41747,26.88155
-120.44785,26.98426
-120.47831,27.087
-120.50884,27.18976
-120.53946,27.29256
-120.57015,27.39537
-120.60092,27.49822
-120.63177,27.60109
-120.6627,27.70399
-120.69371,27.80691
-120.7248,27.90986
-120.75597,28.01283
-120.78722,28.11582
-120.81854,28.21884
-120.84995,28.32189
-120.88144,28.42495
-120.91301,28.52804
-120.94466,28.63116
-120.9764,28.73429
-121.00822,28.83745
-121.04012,28.94062
-121.0721,29.04382
-121.10416,29.14704
-121.13631,29.25028
-121.16855,29.35354
-121.20086,29.45683
-121.23326,29.56013
-121.26575,29.66345
-121.29832,29.76679
-121.33098,29.87014
-121.36372,29.97352
-121.39655,30.07691
-121.42947,30.18032
-121.46246,30.28375
-121.49556,30.3872
-121.52873,30.49066
-121.562,30.59414
-121.59535,30.69763
-121.62879,30.80114
-121.66232,30.90467
-121.69594,31.00821
-121.72964,31.11176
-121.76344,31.21533
-121.79733,31.31891
-121.83131,31.42251
-121.86539,31.52612
-121.89954,31.62974
-121.9338,31.73337
-121.96814,31.83702
-122.00258,31.94068
-122.03711,32.04435
-122.07173,32.14803
-122.10645,32.25172
-122.14126,32.35542
-122.17616,32.45913
-122.21117,32.56285
-122.24625,32.66658
-122.28145,32.77031
-122.31673,32.87406
-122.35211,32.97782
-122.38759,33.08158
-122.42316,33.18535
-122.45883,33.28912
-122.49461,33.39291
-122.53047,33.4967
-122.56644,33.60049
-122.6025,33.70429
-122.63866,33.8081
-122.67493,33.91191
-122.71129,34.01572
-122.74775,34.11954
-122.78432,34.22337
-122.82098,34.32719
-122.85775,34.43102
-122.89462,34.53485
-122.93159,34.63869
-122.96867,34.74252
-123.00584,34.84636
-123.04312,34.9502
-123.08051,35.05404
-123.118,35.15788
-123.15559,35.26171
-123.19329,35.36555
-123.23109,35.46939
-123.269,35.57323
-123.30703,35.67706
-123.34515,35.7809
-123.38338,35.88473
-123.42172,35.98855
-123.46017,36.09238
-123.49873,36.1962
-123.5374,36.30001
-123.57618,36.40383
-123.61507,36.50764
-123.65407,36.61144
-123.69318,36.71524
-123.7324,36.81903
-123.77173,36.92281
-123.81117,37.02659
-123.85073,37.13036
-123.8904,37.23413
-123.93019,37.33788
-123.97009,37.44163
-124.01011,37.54537
-124.05024,37.6491
-124.09048,37.75282
-124.13085,37.85653
-124.17133,37.96023
-124.21193,38.06392
-124.25264,38.1676
-124.29348,38.27127
-124.33443,38.37493
-124.3755,38.47857
-124.41669,38.5822
-124.45801,38.68582
-124.49944,38.78942
-124.54099,38.89302
-124.58266,38.99659
-124.62447,39.10015
-124.66639,39.2037
-124.70844,39.30723
-124.7506,39.41075
-124.79289,39.51425
-124.83531,39.61773
-124.87785,39.7212
-124.92052,39.82465
-124.96333,39.92808
-125.00625,40.03149
-125.0493,40.13488
-125.09248,40.23826
-125.13579,40.34161
-125.17922,40.44495
-125.22279,40.54826
-125.26649,40.65156
-125.31033,40.75483
-125.35429,40.85809
-125.39838,40.96132
-125.4426,41.06452
-125.48697,41.16771
-125.53146,41.27087
-125.57609,41.374
-125.62085,41.47712
-125.66576,41.58021
-125.71078,41.68327
-125.75596,41.78631
-125.80127,41.88932
-125.84672,41.99231
-125.89231,42.09527
-125.93803,42.1982
-125.9839,42.30111
-126.02991,42.40399
-126.07606,42.50684
-126.12235,42.60966
-126.16879,42.71246
-126.21536,42.81522
-126.26208,42.91795
-126.30894,43.02065
-126.35596,43.12333
-126.40311,43.22597
-126.45042,43.32858
-126.49786,43.43115
-126.54546,43.5337
-126.5932,43.63621
-126.6411,43.73869
-126.68914,43.84113
-126.73734,43.94354
-126.78568,44.04592
-126.83418,44.14826
-126.88283,44.25057
-126.93163,44.35284
-126.98059,44.45507
-127.0297,44.55727
-127.07896,44.65943
-127.12839,44.76155
-127.17796,44.86363
-127.2277,44.96568
-127.2776,45.06768
-127.32765,45.16965
-127.37786,45.27158
-127.42824,45.37347
-127.47877,45.47531
-127.52946,45.57712
-127.58032,45.67888
-127.63135,45.78061
-127.68253,45.88229
-127.73388,45.98392
-127.7854,46.08551
-127.83708,46.18707
-127.88893,46.28857
-127.94095,46.39003
-127.99313,46.49145
-128.04549,46.59282
-128.09801,46.69415
-128.15071,46.79543
-128.20358,46.89666
-128.25662,46.99784
-128.30983,47.09898
-128.36322,47.20007
-128.41678,47.30111
-128.47052,47.4021
-128.52444,47.50305
-128.57854,47.60394
-128.6328,47.70478
-128.68726,47.80558
-128.74188,47.90631
-128.79669,48.00701
-128.8517,48.10764
-128.90688,48.20823
-119.20719,23.02725
-119.23472,23.12873
-119.26231,23.23026
-119.28997,23.33182
-119.3177,23.43342
-119.34549,23.53506
-119.37335,23.63674
-119.40128,23.73845
-119.42928,23.84021
-119.45734,23.94199
-119.48548,24.04382
-119.51369,24.14568
-119.54196,24.24758
-119.5703,24.34951
-119.59872,24.45148
-119.6272,24.55348
-119.65575,24.65552
-119.68438,24.75759
-119.71307,24.8597
-119.74184,24.96184
-119.77068,25.06401
-119.79959,25.16622
-119.82858,25.26846
-119.85763,25.37073
-119.88676,25.47304
-119.91595,25.57538
-119.94523,25.67775
-119.97457,25.78015
-120.00399,25.88258
-120.03349,25.98504
-120.06305,26.08754
-120.09269,26.19006
-120.12241,26.29261
-120.1522,26.3952
-120.18207,26.49781
-120.21201,26.60045
-120.24203,26.70312
-120.27212,26.80582
-120.30229,26.90855
-120.33253,27.0113
-120.36286,27.11409
-120.39326,27.2169
-120.42374,27.31973
-120.45429,27.4226
-120.48492,27.52549
-120.51564,27.6284
-120.54643,27.73134
-120.5773,27.83431
-120.60825,27.9373
-120.63927,28.04032
-120.67039,28.14335
-120.70158,28.24642
-120.73284,28.34951
-120.76419,28.45262
-120.79562,28.55575
-120.82713,28.65891
-120.85873,28.76209
-120.8904,28.86529
-120.92216,28.96851
-120.954,29.07175
-120.98592,29.17502
-121.01793,29.2783
-121.05002,29.38161
-121.08219,29.48494
-121.11445,29.58828
-121.1468,29.69165
-121.17922,29.79503
-121.21173,29.89843
-121.24433,30.00185
-121.27702,30.10529
-121.30978,30.20875
-121.34264,30.31222
-121.37558,30.41571
-121.40862,30.51922
-121.44173,30.62274
-121.47494,30.72628
-121.50823,30.82984
-121.54161,30.93341
-121.57508,31.03699
-121.60864,31.14059
-121.6423,31.24421
-121.67603,31.34783
-121.70986,31.45148
-121.74378,31.55513
-121.77779,31.6588
-121.8119,31.76248
-121.84609,31.86617
-121.88038,31.96987
-121.91476,32.07359
-121.94923,32.17731
-121.98379,32.28105
-122.01845,32.38479
-122.0532,32.48855
-122.08804,32.59232
-122.12299,32.69609
-122.15802,32.79987
-122.19315,32.90367
-122.22838,33.00747
-122.2637,33.11127
-122.29912,33.21509
-122.33463,33.31891
-122.37025,33.42274
-122.40596,33.52658
-122.44176,33.63042
-122.47768,33.73426
-122.51368,33.83812
-122.54978,33.94197
-122.58599,34.04584
-122.62229,34.1497
-122.6587,34.25357
-122.69521,34.35744
-122.73181,34.46132
-122.76852,34.5652
-122.80534,34.66908
-122.84225,34.77296
-122.87926,34.87684
-122.91638,34.98073
-122.95361,35.08461
-122.99094,35.1885
-123.02837,35.29239
-123.0659,35.39627
-123.10355,35.50015
-123.1413,35.60403
-123.17915,35.70792
-123.21711,35.81179
-123.25518,35.91567
-123.29336,36.01955
-123.33164,36.12342
-123.37003,36.22729
-123.40853,36.33115
-123.44714,36.43501
-123.48586,36.53886
-123.5247,36.64271
-123.56364,36.74656
-123.60269,36.8504
-123.64185,36.95423
-123.68114,37.05805
-123.72052,37.16187
-123.76003,37.26568
-123.79964,37.36949
-123.83937,37.47328
-123.87922,37.57707
-123.91917,37.68084
-123.95925,37.78461
-123.99944,37.88837
-124.03975,37.99212
-124.08018,38.09586
-124.12072,38.19958
-124.16138,38.3033
-124.20216,38.407
-124.24306,38.51069
-124.28407,38.61437
-124.32521,38.71804
-124.36646,38.82169
-124.40784,38.92533
-124.44934,39.02895
-124.49097,39.13256
-124.53271,39.23616
-124.57458,39.33974
-124.61657,39.4433
-124.65868,39.54685
-124.70092,39.65038
-124.74329,39.75389
-124.78577,39.85739
-124.82839,39.96087
-124.87114,40.06433
-124.91401,40.16777
-124.95701,40.27119
-125.00014,40.3746
-125.04339,40.47798
-125.08678,40.58134
-125.13029,40.68468
-125.17394,40.78801
-125.21772,40.8913
-125.26163,40.99458
-125.30567,41.09784
-125.34985,41.20107
-125.39415,41.30428
-125.4386,41.40747
-125.48317,41.51063
-125.52789,41.61377
-125.57274,41.71688
-125.61772,41.81997
-125.66284,41.92303
-125.70811,42.02606
-125.7535,42.12907
-125.79904,42.23205
-125.84472,42.33501
-125.89053,42.43793
-125.93649,42.54083
-125.98259,42.6437
-126.02883,42.74654
-126.07522,42.84936
-126.12175,42.95214
-126.16842,43.05489
-126.21523,43.15761
-126.2622,43.2603
-126.3093,43.36296
-126.35656,43.46558
-126.40396,43.56818
-126.45151,43.67074
-126.49921,43.77327
-126.54706,43.87576
-126.59505,43.97822
-126.6432,44.08064
-126.6915,44.18303
-126.73995,44.28539
-126.78855,44.38771
-126.83731,44.48999
-126.88622,44.59224
-126.93529,44.69444
-126.98451,44.79662
-127.03389,44.89875
-127.08342,45.00084
-127.13312,45.1029
-127.18297,45.20491
-127.23298,45.30689
-127.28314,45.40882
-127.33347,45.51072
-127.38396,45.61258
-127.43462,45.71439
-127.48544,45.81616
-127.53642,45.91789
-127.58756,46.01958
-127.63887,46.12122
-127.69035,46.22282
-127.74198,46.32438
-127.79379,46.42589
-127.84577,46.52735
-127.89792,46.62877
-127.95023,46.73015
-128.00272,46.83148
-128.05537,46.93276
-128.1082,47.03399
-128.16121,47.13518
-128.21439,47.23632
-128.26773,47.33741
-128.32126,47.43845
-128.37497,47.53944
-128.42885,47.64039
-128.48289,47.74128
-128.53714,47.84212
-128.59155,47.94291
-128.64615,48.04365
-128.70093,48.14434
-128.75589,48.24498
-119.09691,23.05249
-119.12431,23.15402
-119.15177,23.25558
-119.17931,23.35719
-119.2069,23.45883
-119.23457,23.56051
-119.26231,23.66223
-119.29011,23.76399
-119.31798,23.86579
-119.34592,23.96762
-119.37392,24.06948
-119.402,24.17139
-119.43015,24.27333
-119.45836,24.3753
-119.48665,24.47731
-119.515,24.57936
-119.54343,24.68144
-119.57192,24.78356
-119.60049,24.8857
-119.62912,24.98789
-119.65783,25.09011
-119.68661,25.19236
-119.71546,25.29464
-119.74438,25.39696
-119.77338,25.4993
-119.80244,25.60168
-119.83158,25.7041
-119.86079,25.80654
-119.89008,25.90902
-119.91944,26.01152
-119.94888,26.11406
-119.97839,26.21663
-120.00797,26.31923
-120.03762,26.42185
-120.06735,26.52451
-120.09716,26.6272
-120.12704,26.72991
-120.157,26.83265
-120.18703,26.93542
-120.21715,27.03822
-120.24733,27.14105
-120.2776,27.2439
-120.30794,27.34678
-120.33836,27.44969
-120.36885,27.55262
-120.39942,27.65558
-120.43008,27.75857
-120.46081,27.86158
-120.49162,27.96461
-120.52251,28.06767
-120.55347,28.17076
-120.58453,28.27386
-120.61565,28.377
-120.64686,28.48015
-120.67815,28.58333
-120.70952,28.68653
-120.74097,28.78975
-120.77251,28.893
-120.80412,28.99626
-120.83582,29.09955
-120.8676,29.20286
-120.89947,29.30619
-120.93141,29.40954
-120.96344,29.51291
-120.99555,29.6163
-121.02776,29.71971
-121.06004,29.82314
-121.0924,29.92659
-121.12486,30.03005
-121.15739,30.13354
-121.19002,30.23704
-121.22272,30.34056
-121.25552,30.44409
-121.28841,30.54764
-121.32138,30.65121
-121.35444,30.7548
-121.38758,30.8584
-121.42081,30.96201
-121.45414,31.06564
-121.48755,31.16929
-121.52105,31.27295
-121.55464,31.37662
-121.58832,31.4803
-121.62209,31.58401
-121.65595,31.68772
-121.6899,31.79144
-121.72395,31.89518
-121.75808,31.99893
-121.7923,32.10269
-121.82662,32.20646
-121.86104,32.31024
-121.89554,32.41403
-121.93014,32.51783
-121.96483,32.62164
-121.99962,32.72546
-122.0345,32.82929
-122.06947,32.93313
-122.10455,33.03698
-122.13972,33.14083
-122.17498,33.24469
-122.21033,33.34856
-122.2458,33.45243
-122.28135,33.55632
-122.317,33.66021
-122.35275,33.7641
-122.3886,33.868
-122.42455,33.9719
-122.46059,34.07581
-122.49673,34.17972
-122.53298,34.28363
-122.56933,34.38755
-122.60577,34.49147
-122.64233,34.5954
-122.67898,34.69932
-122.71573,34.80325
-122.75259,34.90718
-122.78954,35.01111
-122.8266,35.11504
-122.86377,35.21898
-122.90104,35.32291
-122.93841,35.42684
-122.97589,35.53077
-123.01347,35.6347
-123.05116,35.73862
-123.08896,35.84255
-123.12686,35.94648
-123.16487,36.0504
-123.203,36.15431
-123.24122,36.25823
-123.27956,36.36214
-123.318,36.46604
-123.35655,36.56995
-123.39522,36.67384
-123.43399,36.77773
-123.47288,36.88162
-123.51187,36.9855
-123.55098,37.08937
-123.59019,37.19323
-123.62953,37.29709
-123.66898,37.40094
-123.70853,37.50478
-123.74821,37.60862
-123.788,37.71244
-123.8279,37.81626
-123.86792,37.92006
-123.90806,38.02386
-123.94831,38.12764
-123.98868,38.23141
-124.02916,38.33518
-124.06976,38.43893
-124.11049,38.54267
-124.15133,38.64639
-124.19229,38.75011
-124.23338,38.85381
-124.27457,38.95749
-124.3159,39.06116
-124.35734,39.16482
-124.39891,39.26846
-124.4406,39.37209
-124.48241,39.4757
-124.52435,39.5793
-124.56641,39.68287
-124.60859,39.78643
-124.6509,39.88998
-124.69334,39.9935
-124.7359,40.09701
-124.77859,40.2005
-124.8214,40.30397
-124.86435,40.40742
-124.90742,40.51085
-124.95063,40.61427
-124.99396,40.71766
-125.03742,40.82102
-125.08102,40.92437
-125.12474,41.0277
-125.1686,41.131
-125.21259,41.23428
-125.25671,41.33754
-125.30096,41.44077
-125.34536,41.54398
-125.38988,41.64717
-125.43455,41.75033
-125.47934,41.85346
-125.52428,41.95657
-125.56934,42.05965
-125.61456,42.16271
-125.6599,42.26574
-125.70539,42.36875
-125.75101,42.47172
-125.79678,42.57467
-125.84269,42.67759
-125.88874,42.78048
-125.93494,42.88334
-125.98127,42.98616
-126.02775,43.08897
-126.07437,43.19173
-126.12114,43.29447
-126.16805,43.39718
-126.21511,43.49985
-126.26231,43.60249
-126.30967,43.7051
-126.35717,43.80768
-126.40482,43.91022
-126.45262,44.01273
-126.50056,44.1152
-126.54867,44.21764
-126.59692,44.32005
-126.64532,44.42241
-126.69389,44.52474
-126.74259,44.62704
-126.79146,44.72929
-126.84048,44.83152
-126.88966,44.9337
-126.93899,45.03584
-126.98848,45.13794
-127.03812,45.24001
-127.08793,45.34204
-127.13789,45.44402
-127.18802,45.54597
-127.2383,45.64787
-127.28876,45.74973
-127.33936,45.85155
-127.39014,45.95333
-127.44107,46.05507
-127.49217,46.15676
-127.54344,46.25841
-127.59487,46.36001
-127.64648,46.46157
-127.69824,46.56309
-127.75018,46.66456
-127.80228,46.76598
-127.85456,46.86736
-127.90701,46.96869
-127.95962,47.06998
-128.01241,47.17121
-128.06537,47.2724
-128.11852,47.37354
-128.17183,47.47463
-128.22531,47.57567
-128.27898,47.67667
-128.33282,47.77761
-128.38684,47.8785
-128.44104,47.97934
-128.49542,48.08013
-128.54997,48.18087
-128.60472,48.28155
-118.98656,23.07761
-119.01383,23.17918
-119.04117,23.28079
-119.06857,23.38243
-119.09605,23.48412
-119.12359,23.58585
-119.1512,23.68761
-119.17887,23.78941
-119.20661,23.89124
-119.23442,23.99312
-119.26231,24.09503
-119.29025,24.19697
-119.31827,24.29895
-119.34635,24.40097
-119.37451,24.50303
-119.40273,24.60511
-119.43103,24.70724
-119.45939,24.80939
-119.48782,24.91159
-119.51633,25.01381
-119.54491,25.11607
-119.57355,25.21837
-119.60227,25.32069
-119.63107,25.42305
-119.65993,25.52544
-119.68887,25.62787
-119.71787,25.73032
-119.74695,25.83281
-119.7761,25.93533
-119.80533,26.03788
-119.83463,26.14046
-119.864,26.24307
-119.89345,26.34571
-119.92297,26.44838
-119.95257,26.55108
-119.98224,26.65381
-120.01199,26.75657
-120.04181,26.85935
-120.0717,26.96217
-120.10168,27.06501
-120.13173,27.16788
-120.16186,27.27078
-120.19205,27.3737
-120.22234,27.47665
-120.25269,27.57963
-120.28313,27.68263
-120.31364,27.78566
-120.34424,27.88872
-120.37491,27.99179
-120.40565,28.0949
-120.43649,28.19802
-120.46739,28.30118
-120.49838,28.40435
-120.52945,28.50755
-120.5606,28.61077
-120.59183,28.71402
-120.62314,28.81729
-120.65453,28.92058
-120.686,29.02389
-120.71756,29.12722
-120.7492,29.23057
-120.78091,29.33395
